,Region,Year,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90-94,95-99,100+,Dependancy ratio
478,South Africa,1996,  5 656,  6 112,  5 421,  4 234,  3 672,  4 339,  3 517,  2 456,  2 162,  1 923,  1 469,  1 071,   806,   718,   513,   315,   175,   76,   24,   4,0,74.13160972
479,South Africa,1997,  5 509,  6 025,  5 611,  4 550,  3 571,  4 281,  3 723,  2 585,  2 147,  1 956,  1 526,  1 118,   817,   718,   535,   323,   181,   79,   25,   4,0,72.35456812
480,South Africa,1998,  5 322,  5 892,  5 779,  4 818,  3 572,  4 148,  3 914,  2 756,  2 154,  1 991,  1 602,  1 173,   838,   708,   552,   333,   187,   82,   26,   5,0,70.04125373
481,South Africa,1999,  5 137,  5 740,  5 904,  5 037,  3 697,  3 958,  4 059,  2 949,  2 180,  2 014,  1 672,  1 226,   873,   695,   566,   347,   194,   85,   27,   5,0,67.59506015
482,South Africa,2000,  4 946,  5 593,  5 959,  5 216,  3 924,  3 744,  4 139,  3 156,  2 235,  2 028,  1 730,  1 282,   916,   685,   574,   364,   200,   89,   29,   5,1,65.00987884
483,South Africa,2001,  4 772,  5 454,  5 944,  5 388,  4 204,  3 554,  4 141,  3 356,  2 327,  2 026,  1 782,  1 339,   963,   683,   576,   383,   206,   94,   31,   6,1,62.40665773
484,South Africa,2002,  4 661,  5 303,  5 875,  5 571,  4 497,  3 438,  4 063,  3 535,  2 450,  2 017,  1 824,  1 399,  1 009,   694,   573,   401,   213,   99,   32,   6,1,59.91700182
485,South Africa,2003,  4 609,  5 147,  5 772,  5 744,  4 768,  3 433,  3 909,  3 682,  2 594,  2 013,  1 850,  1 464,  1 054,   715,   567,   416,   221,   103,   34,   7,1,57.65755051
486,South Africa,2004,  4 609,  4 995,  5 658,  5 880,  4 991,  3 552,  3 704,  3 784,  2 754,  2 025,  1 864,  1 525,  1 098,   747,   561,   428,   232,   107,   36,   7,1,55.75084437
487,South Africa,2005,  4 669,  4 839,  5 554,  5 950,  5 171,  3 774,  3 487,  3 827,  2 921,  2 064,  1 867,  1 574,  1 142,   784,   557,   436,   245,   111,   38,   8,1,54.2569699
488,South Africa,2006,  4 787,  4 690,  5 442,  5 948,  5 345,  4 049,  3 301,  3 806,  3 083,  2 138,  1 855,  1 617,  1 188,   823,   558,   439,   258,   115,   40,   8,1,53.07823643
489,South Africa,2007,  4 943,  4 586,  5 297,  5 882,  5 527,  4 336,  3 192,  3 720,  3 233,  2 242,  1 840,  1 650,  1 239,   862,   567,   437,   271,   118,   42,   9,1,52.13827498
490,South Africa,2008,  5 145,  4 534,  5 138,  5 776,  5 695,  4 600,  3 194,  3 576,  3 361,  2 368,  1 834,  1 671,  1 295,   900,   585,   434,   282,   124,   44,   9,1,51.52739423
491,South Africa,2009,  5 330,  4 534,  4 985,  5 660,  5 828,  4 821,  3 318,  3 395,  3 457,  2 514,  1 845,  1 682,  1 349,   937,   611,   429,   291,   130,   46,   10,1,51.08837632
492,South Africa,2010,  5 449,  4 600,  4 832,  5 559,  5 903,  5 008,  3 546,  3 209,  3 509,  2 671,  1 885,  1 686,  1 393,   975,   641,   426,   296,   137,   47,   10,1,50.66892697
493,South Africa,2011,  5 543,  4 725,  4 689,  5 455,  5 914,  5 195,  3 832,  3 059,  3 508,  2 829,  1 959,  1 681,  1 433,  1 016,   673,   427,   298,   145,   49,   11,1,50.41246583
494,South Africa,2012,  5 629,  4 889,  4 591,  5 319,  5 863,  5 393,  4 131,  2 983,  3 451,  2 981,  2 061,  1 674,  1 467,  1 061,   705,   434,   298,   153,   50,   11,1,50.45250804
495,South Africa,2013,  5 670,  5 100,  4 543,  5 167,  5 770,  5 577,  4 409,  3 010,  3 340,  3 117,  2 186,  1 675,  1 490,  1 112,   736,   448,   296,   160,   53,   12,1,50.73014579
496,South Africa,2014,  5 698,  5 296,  4 546,  5 028,  5 689,  5 752,  4 666,  3 166,  3 200,  3 230,  2 332,  1 694,  1 505,  1 162,   768,   468,   293,   166,   56,   13,2,50.92654436
497,South Africa,2015,  5 754,  5 429,  4 616,  4 911,  5 672,  5 926,  4 935,  3 450,  3 075,  3 315,  2 498,  1 742,  1 517,  1 206,   800,   492,   292,   170,   61,   13,2,50.84676887
498,South Africa,2016,  5 752,  5 522,  4 730,  4 729,  5 527,  5 921,  5 121,  3 734,  2 942,  3 326,  2 650,  1 811,  1 513,  1 241,   835,   517,   294,   173,   66,   15,2,51.36859652
499,South Africa,2017,  5 716,  5 597,  4 879,  4 560,  5 282,  5 787,  5 265,  3 995,  2 855,  3 267,  2 787,  1 899,  1 503,  1 269,   873,   542,   301,   175,   72,   16,2,52.26130153
500,South Africa,2018,  5 723,  5 633,  5 090,  4 507,  5 111,  5 688,  5 451,  4 275,  2 891,  3 171,  2 922,  2 016,  1 505,  1 289,   916,   566,   312,   176,   77,   18,3,52.75490591
501,South Africa,2019,  5 754,  5 657,  5 286,  4 512,  4 951,  5 576,  5 601,  4 514,  3 036,  3 038,  3 031,  2 151,  1 523,  1 303,   957,   590,   327,   176,   81,   20,3,53.12835352
502,South Africa,2020,  5 784,  5 701,  5 414,  4 583,  4 791,  5 471,  5 690,  4 718,  3 274,  2 896,  3 098,  2 294,  1 559,  1 305,   987,   611,   342,   175,   83,   22,4,53.23370706
503,South Africa,2021,  5 813,  5 706,  5 511,  4 711,  4 641,  5 356,  5 708,  4 914,  3 559,  2 776,  3 109,  2 428,  1 614,  1 290,  1 002,   625,   350,   171,   82,   23,4,53.01069903
504,China,1950,  77 977,  56 991,  54 297,  52 149,  45 852,  41 339,  36 825,  33 934,  30 870,  27 751,  22 555,  19 798,  16 212,  12 184,  7 340,  4 582,  2 296,   840,   171,   15,1,66.20915611
505,China,1951,  83 163,  58 170,  54 173,  53 035,  46 676,  41 814,  37 193,  34 498,  30 827,  28 163,  22 791,  19 981,  16 049,  12 028,  7 443,  4 443,  2 177,   802,   172,   16,1,67.24123717
506,China,1952,  88 931,  60 245,  54 131,  53 737,  47 582,  42 351,  37 579,  35 054,  30 869,  28 356,  23 241,  20 023,  15 982,  11 918,  7 628,  4 281,  2 091,   764,   172,   17,1,68.75572454
507,China,1953,  94 657,  63 357,  54 053,  53 831,  48 624,  43 184,  38 167,  35 255,  31 184,  28 443,  23 852,  19 937,  16 034,  11 899,  7 831,  4 117,  2 033,   732,   169,   17,1,70.56345536
508,China,1954,  99 442,  67 158,  54 426,  53 411,  49 793,  43 828,  39 068,  35 189,  31 678,  28 621,  24 603,  19 800,  16 134,  11 969,  7 946,  4 010,  1 977,   701,   163,   17,1,72.43242272
509,China,1955,  103 590,  71 891,  55 240,  53 020,  50 805,  44 426,  39 921,  35 376,  32 209,  28 791,  25 255,  19 797,  16 323,  11 982,  7 931,  4 010,  1 920,   662,   155,   17,1,74.40948728
510,China,1956,  106 256,  76 949,  56 447,  52 957,  51 731,  45 291,  40 449,  35 794,  32 801,  28 805,  25 681,  20 076,  16 531,  11 913,  7 859,  4 095,  1 864,   623,   145,   17,1,76.02282705
511,China,1957,  108 260,  82 535,  58 506,  52 967,  52 466,  46 224,  41 023,  36 220,  33 378,  28 892,  25 900,  20 531,  16 618,  11 911,  7 818,  4 209,  1 797,   594,   135,   16,1,77.85639195
512,China,1958,  109 419,  88 090,  61 595,  52 935,  52 600,  47 280,  41 874,  36 833,  33 610,  29 228,  26 016,  21 116,  16 599,  11 996,  7 836,  4 316,  1 731,   572,   127,   15,1,79.78354699
513,China,1959,  106 304,  92 590,  65 260,  53 287,  52 171,  48 398,  42 481,  37 687,  33 528,  29 662,  26 140,  21 730,  16 446,  12 025,  7 826,  4 306,  1 665,   543,   117,   13,1,80.39458242
514,China,1960,  98 419,  95 927,  69 577,  53 964,  51 673,  49 260,  42 941,  38 391,  33 580,  30 009,  26 119,  22 100,  16 258,  11 963,  7 640,  4 129,  1 604,   501,   103,   11,1,79.57177364
515,China,1961,  90 153,  97 713,  74 150,  55 000,  51 492,  50 029,  43 654,  38 778,  33 856,  30 416,  25 968,  22 283,  16 323,  11 930,  7 421,  3 950,  1 580,   464,   91,   10,0,78.1570036
516,China,1962,  87 623,  98 913,  79 384,  56 931,  51 465,  50 695,  44 517,  39 305,  34 249,  30 937,  26 026,  22 448,  16 694,  11 983,  7 403,  3 907,  1 602,   439,   83,   8,0,78.05306321
517,China,1963,  94 322,  99 013,  84 682,  59 895,  51 442,  50 827,  45 545,  40 148,  34 875,  31 207,  26 391,  22 613,  17 254,  12 055,  7 525,  3 959,  1 639,   424,   79,   7,0,79.88139507
518,China,1964,  105 396,  96 012,  89 175,  63 519,  51 845,  50 471,  46 690,  40 809,  35 787,  31 248,  26 916,  22 858,  17 901,  12 099,  7 674,  4 041,  1 654,   416,   75,   7,0,81.57569992
519,China,1965,  116 701,  90 563,  93 005,  68 014,  52 672,  50 156,  47 694,  41 429,  36 662,  31 524,  27 481,  23 103,  18 477,  12 240,  7 868,  4 102,  1 654,   422,   72,   6,0,82.23168125
520,China,1966,  128 204,  85 044,  95 435,  72 831,  53 877,  50 168,  48 627,  42 302,  37 239,  32 013,  28 103,  23 230,  18 904,  12 573,  8 079,  4 142,  1 661,   440,   71,   5,0,82.41039119
521,China,1967,  134 397,  83 346,  96 911,  78 147,  55 889,  50 262,  49 389,  43 243,  37 860,  32 514,  28 719,  23 423,  19 188,  13 021,  8 249,  4 224,  1 691,   459,   69,   5,0,81.78308469
522,China,1968,  134 400,  89 536,  97 090,  83 433,  58 873,  50 322,  49 592,  44 306,  38 739,  33 187,  29 049,  23 833,  19 412,  13 556,  8 389,  4 357,  1 746,   476,   69,   5,0,81.16693428
523,China,1969,  134 534,  100 237,  94 235,  87 924,  62 501,  50 793,  49 314,  45 482,  39 441,  34 133,  29 172,  24 397,  19 715,  14 156,  8 513,  4 509,  1 814,   486,   70,   5,0,80.96197907
524,China,1970,  135 972,  111 428,  88 961,  91 749,  66 980,  51 662,  49 063,  46 514,  40 098,  35 042,  29 516,  24 997,  20 017,  14 698,  8 708,  4 689,  1 871,   493,   73,   5,0,80.5240271
525,China,1971,  137 232,  122 883,  83 600,  94 187,  71 766,  52 883,  49 118,  47 468,  40 992,  35 662,  30 060,  25 650,  20 216,  15 130,  9 048,  4 880,  1 920,   506,   78,   5,0,80.18820818
526,China,1972,  138 292,  129 241,  81 969,  95 682,  77 039,  54 881,  49 239,  48 247,  41 947,  36 318,  30 614,  26 300,  20 475,  15 453,  9 473,  5 056,  1 997,   529,   84,   5,0,79.48117702
527,China,1973,  137 385,  129 479,  88 083,  95 899,  82 282,  57 828,  49 320,  48 476,  43 023,  37 221,  31 330,  26 694,  20 935,  15 739,  9 965,  5 226,  2 109,   564,   89,   5,0,78.83123854
528,China,1974,  133 680,  129 817,  98 673,  93 122,  86 750,  61 418,  49 809,  48 237,  44 211,  37 957,  32 308,  26 904,  21 543,  16 100,  10 506,  5 392,  2 236,   604,   93,   5,0,79.06412332
529,China,1975,  127 846,  131 506,  109 787,  87 954,  90 573,  65 873,  50 699,  48 032,  45 264,  38 650,  33 253,  27 321,  22 182,  16 457,  11 001,  5 607,  2 376,   641,   98,   6,0,79.50648095
530,China,1976,  120 776,  133 060,  121 186,  82 698,  93 040,  70 657,  51 952,  48 137,  46 248,  39 572,  33 920,  27 919,  22 859,  16 722,  11 411,  5 913,  2 520,   675,   104,   7,0,79.76281591
531,China,1977,  113 769,  134 460,  127 567,  81 129,  94 590,  75 942,  53 984,  48 317,  47 064,  40 554,  34 617,  28 524,  23 527,  17 030,  11 735,  6 270,  2 658,   721,   113,   8,0,78.43501133
532,China,1978,  106 904,  133 909,  127 894,  87 224,  94 876,  81 207,  56 955,  48 459,  47 347,  41 654,  35 548,  29 277,  23 966,  17 508,  12 031,  6 666,  2 796,   782,   125,   9,0,74.76929271
533,China,1979,  101 817,  130 591,  128 313,  97 758,  92 187,  85 702,  60 560,  48 998,  47 170,  42 862,  36 315,  30 272,  24 244,  18 114,  12 385,  7 084,  2 930,   849,   138,   9,0,71.05708965
534,China,1980,  99 655,  125 163,  130 068,  108 821,  87 115,  89 543,  65 016,  49 926,  47 021,  43 936,  37 038,  31 236,  24 712,  18 745,  12 735,  7 468,  3 093,   920,   150,   10,0,68.10963563
535,China,1981,  99 945,  118 465,  131 686,  120 168,  81 940,  92 027,  69 789,  51 202,  47 170,  44 938,  37 972,  31 932,  25 343,  19 402,  13 009,  7 797,  3 309,   994,   161,   11,0,65.52560724
536,China,1982,  102 769,  111 762,  133 148,  126 536,  80 410,  93 590,  75 048,  53 235,  47 385,  45 772,  38 959,  32 650,  25 976,  20 052,  13 315,  8 065,  3 551,  1 067,   177,   13,0,63.58033922
537,China,1983,  105 867,  105 145,  132 674,  126 897,  86 481,  93 896,  80 283,  56 189,  47 559,  46 086,  40 062,  33 586,  26 740,  20 508,  13 763,  8 319,  3 814,  1 143,   197,   15,0,61.37640707
538,China,1984,  107 671,  100 226,  129 449,  127 349,  96 951,  91 252,  84 754,  59 768,  48 119,  45 951,  41 268,  34 366,  27 729,  20 836,  14 323,  8 619,  4 085,  1 219,   220,   17,0,58.80794605
539,China,1985,  109 764,  98 164,  124 123,  129 130,  107 943,  86 244,  88 575,  64 193,  49 061,  45 843,  42 345,  35 103,  28 691,  21 336,  14 904,  8 916,  4 334,  1 309,   244,   18,0,56.57888339
540,China,1986,  112 572,  98 506,  117 528,  130 775,  119 217,  81 130,  91 049,  68 934,  50 346,  46 026,  43 352,  36 036,  29 401,  21 975,  15 501,  9 158,  4 552,  1 424,   268,   20,1,54.79317045
541,China,1987,  115 698,  101 333,  110 920,  132 261,  125 544,  79 620,  92 606,  74 153,  52 371,  46 272,  44 194,  37 016,  30 126,  22 616,  16 093,  9 426,  4 736,  1 549,   295,   23,1,53.58566848
542,China,1988,  119 350,  104 436,  104 390,  131 812,  125 900,  85 628,  92 907,  79 341,  55 294,  46 473,  44 534,  38 110,  31 052,  23 372,  16 537,  9 805,  4 917,  1 684,   323,   26,1,52.64233554
543,China,1989,  123 513,  106 251,  99 531,  128 605,  126 309,  95 955,  90 250,  83 751,  58 818,  47 041,  44 435,  39 299,  31 832,  24 327,  16 891,  10 276,  5 132,  1 818,   351,   30,1,52.00635382
544,China,1990,  127 417,  108 319,  97 504,  123 314,  128 043,  106 799,  85 247,  87 510,  63 179,  47 981,  44 360,  40 362,  32 569,  25 258,  17 387,  10 757,  5 340,  1 938,   383,   34,1,51.93035483
545,China,1991,  127 668,  111 074,  97 861,  116 755,  129 637,  117 913,  80 123,  89 925,  67 849,  49 250,  44 564,  41 354,  33 474,  25 952,  17 989,  11 237,  5 502,  2 038,   421,   38,1,51.86289832
546,China,1992,  122 874,  114 123,  100 678,  110 158,  131 028,  124 080,  78 539,  91 411,  72 978,  51 236,  44 825,  42 186,  34 421,  26 655,  18 595,  11 717,  5 683,  2 123,   461,   42,1,51.60332981
547,China,1993,  116 771,  117 719,  103 774,  103 651,  130 520,  124 352,  84 424,  91 665,  78 087,  54 104,  45 048,  42 548,  35 492,  27 550,  19 311,  12 112,  5 956,  2 217,   505,   47,2,51.39483872
548,China,1994,  110 132,  121 857,  105 598,  98 840,  127 343,  124 761,  94 657,  89 033,  82 456,  57 582,  45 640,  42 500,  36 662,  28 324,  20 204,  12 459,  6 302,  2 333,   549,   53,2,51.00996194
549,China,1995,  102 057,  125 738,  107 672,  96 854,  122 107,  126 501,  105 413,  84 080,  86 183,  61 895,  46 596,  42 480,  37 719,  29 066,  21 090,  12 931,  6 663,  2 450,   590,   59,2,50.42039377
550,China,1996,  95 497,  126 039,  110 423,  97 235,  115 613,  128 110,  116 446,  79 010,  88 583,  66 519,  47 878,  42 735,  38 711,  29 955,  21 778,  13 494,  7 027,  2 551,   627,   67,3,49.63935729
551,China,1997,  91 691,  121 384,  113 472,  100 076,  109 121,  129 585,  122 636,  77 494,  90 096,  71 614,  49 866,  43 049,  39 548,  30 874,  22 460,  14 053,  7 386,  2 660,   658,   75,3,48.58040231
552,China,1998,  88 602,  115 421,  117 065,  103 194,  102 721,  129 179,  122 990,  83 391,  90 395,  76 694,  52 710,  43 324,  39 947,  31 911,  23 303,  14 693,  7 697,  2 818,   693,   83,3,47.63393157
553,China,1999,  85 936,  108 913,  121 193,  105 034,  97 981,  126 082,  123 450,  93 573,  87 819,  81 031,  56 141,  43 946,  39 959,  33 034,  24 039,  15 470,  7 987,  3 017,   735,   90,4,46.83160744
554,China,2000,  84 101,  100 972,  125 060,  107 109,  96 029,  120 911,  125 214,  104 259,  82 938,  84 724,  60 390,  44 914,  39 994,  34 048,  24 740,  16 240,  8 362,  3 218,   775,   97,4,45.88855607
555,China,2001,  82 796,  94 534,  125 372,  109 859,  96 437,  114 496,  126 860,  115 229,  77 948,  87 112,  64 955,  46 206,  40 303,  35 015,  25 574,  16 867,  8 820,  3 433,   815,   104,5,44.72739406
556,China,2002,  81 618,  90 826,  120 759,  112 906,  99 291,  108 076,  128 368,  121 397,  76 479,  88 632,  69 989,  48 181,  40 676,  35 851,  26 443,  17 501,  9 293,  3 661,   865,   111,6,43.28138454
557,China,2003,  80 850,  87 817,  114 843,  116 490,  102 407,  101 729,  127 991,  121 772,  82 349,  88 950,  75 003,  50 973,  41 004,  36 288,  27 418,  18 254,  9 812,  3 866,   933,   119,7,41.8422264
558,China,2004,  80 552,  85 224,  108 383,  120 608,  104 248,  97 031,  124 937,  122 256,  92 453,  86 430,  79 286,  54 333,  41 657,  36 373,  28 466,  18 924,  10 431,  4 070,  1 019,   128,7,40.46390384
559,China,2005,  80 276,  83 451,  100 496,  124 468,  106 330,  95 117,  119 830,  124 043,  103 052,  81 638,  82 933,  58 500,  42 640,  36 484,  29 423,  19 568,  11 053,  4 331,  1 108,   138,8,39.03198879
560,China,2006,  80 321,  82 199,  94 103,  124 783,  109 080,  95 546,  113 480,  125 711,  113 924,  76 734,  85 291,  62 976,  43 934,  36 847,  30 328,  20 294,  11 558,  4 628,  1 196,   146,8,38.00775922
561,China,2007,  81 186,  81 072,  90 427,  120 193,  112 127,  98 409,  107 120,  127 237,  120 040,  75 310,  86 798,  67 904,  45 869,  37 263,  31 103,  21 033,  12 047,  4 925,  1 287,   156,9,37.51348932
562,China,2008,  82 585,  80 348,  87 444,  114 304,  115 706,  101 531,  100 833,  126 890,  120 434,  81 133,  87 126,  72 814,  48 570,  37 633,  31 537,  21 864,  12 620,  5 246,  1 371,   170,10,37.22402316
563,China,2009,  84 285,  80 089,  84 869,  107 879,  119 823,  103 387,  96 191,  123 887,  120 948,  91 128,  84 663,  77 007,  51 811,  38 301,  31 671,  22 759,  13 140,  5 629,  1 462,   188,10,37.10396047
564,China,2010,  85 838,  79 851,  83 114,  100 046,  123 707,  105 506,  94 336,  118 856,  122 764,  101 610,  79 979,  80 577,  55 840,  39 279,  31 840,  23 584,  13 646,  6 020,  1 579,   207,11,37.11989071
565,China,2011,  87 035,  79 935,  81 881,  93 710,  124 076,  108 309,  94 826,  112 599,  124 470,  112 360,  75 188,  82 889,  60 174,  40 550,  32 242,  24 366,  14 196,  6 339,  1 712,   227,12,37.27426741
566,China,2012,  88 557,  80 836,  80 774,  90 079,  119 557,  111 409,  97 739,  106 332,  126 033,  118 421,  73 832,  84 380,  64 948,  42 412,  32 698,  25 045,  14 755,  6 647,  1 846,   248,13,37.65673226
567,China,2013,  89 859,  82 269,  80 074,  87 133,  113 746,  115 041,  100 913,  100 143,  125 746,  118 858,  79 616,  84 732,  69 712,  44 975,  33 120,  25 467,  15 404,  7 014,  1 993,   269,15,38.21254595
568,China,2014,  90 494,  84 001,  79 837,  84 583,  107 385,  119 192,  102 815,  95 582,  122 821,  119 422,  89 481,  82 359,  73 779,  48 037,  33 802,  25 658,  16 105,  7 355,  2 170,   293,17,38.87739594
569,China,2015,  90 642,  85 577,  79 620,  82 839,  99 601,  123 083,  104 953,  93 771,  117 869,  121 263,  99 796,  77 818,  77 233,  51 854,  34 762,  25 886,  16 758,  7 692,  2 354,   325,19,39.61921768
570,China,2016,  90 697,  86 791,  79 723,  81 616,  93 300,  123 456,  107 754,  94 282,  111 691,  122 994,  110 357,  73 171,  79 463,  55 967,  35 992,  26 322,  17 380,  8 044,  2 505,   361,22,40.45789745
571,China,2017,  90 595,  88 324,  80 637,  80 517,  89 685,  118 950,  110 839,  97 193,  105 493,  124 572,  116 308,  71 883,  80 906,  60 484,  37 729,  26 793,  17 909,  8 391,  2 646,   397,25,41.5448917
572,China,2018,  88 891,  89 635,  82 080,  79 820,  86 737,  113 143,  114 440,  100 353,  99 369,  124 318,  116 767,  77 574,  81 263,  64 998,  40 075,  27 240,  18 275,  8 810,  2 818,   437,28,42.59355644
573,China,2019,  85 553,  90 281,  83 820,  79 583,  84 176,  106 791,  118 556,  102 243,  94 861,  121 460,  117 373,  87 233,  78 995,  68 859,  42 880,  27 916,  18 501,  9 275,  2 988,   487,31,43.4383278
574,China,2020,  80 999,  90 441,  85 405,  79 384,  82 445,  99 047,  122 430,  104 378,  93 092,  116 597,  119 239,  97 313,  74 644,  72 124,  46 389,  28 817,  18 754,  9 705,  3 154,   539,36,44.14078328
